action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,20687775,[],CHEMBL4624682,Inhibition of FAP in human U87MG cells using Suc-Gly-Pro-AMC as substrate by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccccc12,,,CHEMBL4622911,Bioorg Med Chem Lett,2020.0,"{'bei': '21.08', 'le': '0.40', 'lle': '5.54', 'sei': '8.43'}",CHEMBL3233842,,CHEMBL3233842,7.26,0,http://www.openphacts.org/units/Nanomolar,3484255,=,1,1,=,,IC50,nM,,55.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.055
,,20687776,[],CHEMBL4624682,Inhibition of FAP in human U87MG cells using Suc-Gly-Pro-AMC as substrate by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)NCC(=O)N1CCC[C@@H]1B(O)O,,,CHEMBL4622911,Bioorg Med Chem Lett,2020.0,"{'bei': '28.87', 'le': None, 'lle': None, 'sei': None}",CHEMBL4640030,,CHEMBL4640030,6.18,0,http://www.openphacts.org/units/Nanomolar,3484256,=,1,1,=,,IC50,nM,,663.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.663
,,20687777,[],CHEMBL4624682,Inhibition of FAP in human U87MG cells using Suc-Gly-Pro-AMC as substrate by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,,,CHEMBL4622911,Bioorg Med Chem Lett,2020.0,"{'bei': '31.06', 'le': None, 'lle': None, 'sei': None}",CHEMBL67279,TALABOSTAT,CHEMBL67279,6.65,0,http://www.openphacts.org/units/Nanomolar,3484257,=,1,1,=,,IC50,nM,,224.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.224
,,20687778,[],CHEMBL4624682,Inhibition of FAP in human U87MG cells using Suc-Gly-Pro-AMC as substrate by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,,,CHEMBL4622911,Bioorg Med Chem Lett,2020.0,"{'bei': '13.51', 'le': '0.25', 'lle': '2.93', 'sei': '5.37'}",CHEMBL142703,VILDAGLIPTIN,CHEMBL142703,4.10,0,http://www.openphacts.org/units/Nanomolar,3484258,=,1,1,=,,IC50,nM,,79760.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,79.76
,,20687779,[],CHEMBL4624682,Inhibition of FAP in human U87MG cells using Suc-Gly-Pro-AMC as substrate by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,,,CHEMBL4622911,Bioorg Med Chem Lett,2020.0,"{'bei': '9.99', 'le': '0.20', 'lle': '2.05', 'sei': '5.28'}",CHEMBL1422,SITAGLIPTIN,CHEMBL1422,4.07,0,http://www.openphacts.org/units/Nanomolar,3484259,=,1,1,=,,IC50,nM,,85340.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,85.34
,,20687780,[],CHEMBL4624682,Inhibition of FAP in human U87MG cells using Suc-Gly-Pro-AMC as substrate by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4622911,Bioorg Med Chem Lett,2020.0,,CHEMBL376359,ALOGLIPTIN,CHEMBL376359,,0,http://www.openphacts.org/units/Nanomolar,3484260,=,1,1,=,,IC50,nM,,1470000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,1470.0
,,20687781,[],CHEMBL4624682,Inhibition of FAP in human U87MG cells using Suc-Gly-Pro-AMC as substrate by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4622911,Bioorg Med Chem Lett,2020.0,,CHEMBL385517,SAXAGLIPTIN,CHEMBL385517,,0,http://www.openphacts.org/units/Nanomolar,3484261,=,1,1,=,,IC50,nM,,1720000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,1720.0
,,20687782,[],CHEMBL4624682,Inhibition of FAP in human U87MG cells using Suc-Gly-Pro-AMC as substrate by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(OCCCN3CCN(C(=S)Nc4ccc5c(c4)C(=O)OC54c5ccc(O)cc5Oc5cc(O)ccc54)CC3)cc12,,,CHEMBL4622911,Bioorg Med Chem Lett,2020.0,"{'bei': '6.65', 'le': '0.13', 'lle': '0.33', 'sei': '3.07'}",CHEMBL4647532,,CHEMBL4647532,5.82,0,http://www.openphacts.org/units/Nanomolar,3484262,=,1,1,=,,IC50,nM,,1504.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,1.504
,,20687784,[],CHEMBL4624684,Inhibition of FAP (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,,,CHEMBL4622911,Bioorg Med Chem Lett,2020.0,,CHEMBL385517,SAXAGLIPTIN,CHEMBL385517,,0,http://www.openphacts.org/units/Nanomolar,3484261,>,1,1,>,,IC50,nM,,1000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,1.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812686,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '33.42', 'le': None, 'lle': None, 'sei': None}",CHEMBL67279,TALABOSTAT,CHEMBL67279,7.16,0,http://www.openphacts.org/units/Nanomolar,3543115,=,1,1,=,,IC50,nM,,70.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.07
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812687,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC1=NC3C=CC=CC3C(C)=N1)c(=O)n2C,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '13.55', 'le': '0.25', 'lle': '5.60', 'sei': '5.55'}",CHEMBL4747683,,CHEMBL4747683,6.43,0,http://www.openphacts.org/units/Nanomolar,3543116,=,1,1,=,,IC50,nM,,370.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.37
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812688,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](NC(=O)c1ccncc1)C(=O)N1CCC[C@H]1B(O)O,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '26.11', 'le': None, 'lle': None, 'sei': None}",CHEMBL2333026,,CHEMBL2333026,7.60,0,http://www.openphacts.org/units/Nanomolar,3543117,=,1,1,=,,IC50,nM,,25.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.025
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812689,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccccc12,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '24.63', 'le': '0.46', 'lle': '6.76', 'sei': '9.85'}",CHEMBL3233842,,CHEMBL3233842,8.48,0,http://www.openphacts.org/units/Nanomolar,3543118,=,1,1,=,,IC50,nM,,3.3,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.0033
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812690,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(-c2ccc(Cl)cc2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '16.62', 'le': '0.35', 'lle': '3.88', 'sei': '7.93'}",CHEMBL4757491,,CHEMBL4757491,6.83,0,http://www.openphacts.org/units/Nanomolar,3543119,=,1,1,=,,IC50,nM,,148.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.14800000000000002
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812691,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1coc(-c2ccc(Cl)cc2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '17.81', 'le': '0.36', 'lle': '4.55', 'sei': '7.09'}",CHEMBL4797809,,CHEMBL4797809,7.03,0,http://www.openphacts.org/units/Nanomolar,3543120,=,1,1,=,,IC50,nM,,93.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.09300000000000001
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812692,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1c[nH]c(-c2ccc(Cl)cc2)c1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '15.94', 'le': '0.32', 'lle': '3.44', 'sei': '7.03'}",CHEMBL4758296,,CHEMBL4758296,6.26,0,http://www.openphacts.org/units/Nanomolar,3543121,=,1,1,=,,IC50,nM,,550.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.55
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812693,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cc(C(=O)NCC(=O)N2CC(F)(F)C[C@H]2C#N)cc1-c1ccc(Cl)cc1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '17.16', 'le': '0.34', 'lle': '4.14', 'sei': '8.94'}",CHEMBL4751194,,CHEMBL4751194,6.98,0,http://www.openphacts.org/units/Nanomolar,3543122,=,1,1,=,,IC50,nM,,104.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.10400000000000001
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812694,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1cnc(-c2ccc(Cl)cc2)cn1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '15.03', 'le': '0.30', 'lle': '3.81', 'sei': '6.16'}",CHEMBL4782931,,CHEMBL4782931,6.10,0,http://www.openphacts.org/units/Nanomolar,3543123,=,1,1,=,,IC50,nM,,795.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.795
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812695,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1cccc(-c2ccc(Cl)cc2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '17.29', 'le': '0.34', 'lle': '4.11', 'sei': '8.13'}",CHEMBL4799547,,CHEMBL4799547,7.00,0,http://www.openphacts.org/units/Nanomolar,3543124,=,1,1,=,,IC50,nM,,100.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812696,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(-c2ccc(C(F)(F)F)cc2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '16.01', 'le': '0.32', 'lle': '3.79', 'sei': '8.26'}",CHEMBL4740030,,CHEMBL4740030,7.11,0,http://www.openphacts.org/units/Nanomolar,3543125,=,1,1,=,,IC50,nM,,77.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.077
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812697,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(-c2ccc(Cl)cc2C(F)(F)F)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '15.08', 'le': '0.32', 'lle': '3.25', 'sei': '8.39'}",CHEMBL4762435,,CHEMBL4762435,7.22,0,http://www.openphacts.org/units/Nanomolar,3543126,=,1,1,=,,IC50,nM,,60.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.06
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812698,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(-c2ccc(F)cc2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '17.90', 'le': '0.36', 'lle': '4.62', 'sei': '8.20'}",CHEMBL4800379,,CHEMBL4800379,7.06,0,http://www.openphacts.org/units/Nanomolar,3543127,=,1,1,=,,IC50,nM,,87.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.087
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812699,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '16.41', 'le': '0.33', 'lle': '4.36', 'sei': '7.00'}",CHEMBL4799063,,CHEMBL4799063,6.67,0,http://www.openphacts.org/units/Nanomolar,3543128,=,1,1,=,,IC50,nM,,214.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.214
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812700,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(-c2ccc(-c3ccccc3)cc2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '14.11', 'le': '0.27', 'lle': '2.41', 'sei': '7.41'}",CHEMBL4755107,,CHEMBL4755107,6.38,0,http://www.openphacts.org/units/Nanomolar,3543129,=,1,1,=,,IC50,nM,,414.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.414
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812701,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(-c2ccc3occc3c2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '15.25', 'le': '0.30', 'lle': '3.30', 'sei': '6.40'}",CHEMBL4795188,,CHEMBL4795188,6.35,0,http://www.openphacts.org/units/Nanomolar,3543130,=,1,1,=,,IC50,nM,,446.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.446
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812702,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(Cl)cc2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '18.07', 'le': '0.37', 'lle': '4.80', 'sei': '8.92'}",CHEMBL4789754,,CHEMBL4789754,7.68,0,http://www.openphacts.org/units/Nanomolar,3543131,=,1,1,=,,IC50,nM,,21.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.021
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812703,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccccc2Br)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '15.56', 'le': '0.36', 'lle': '4.31', 'sei': '8.48'}",CHEMBL4751873,,CHEMBL4751873,7.30,0,http://www.openphacts.org/units/Nanomolar,3543132,=,1,1,=,,IC50,nM,,50.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.05
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812704,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2cccc(Br)c2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '15.89', 'le': '0.36', 'lle': '4.47', 'sei': '8.66'}",CHEMBL4755802,,CHEMBL4755802,7.46,0,http://www.openphacts.org/units/Nanomolar,3543133,=,1,1,=,,IC50,nM,,35.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.035
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812705,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(Br)cc2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '16.61', 'le': '0.38', 'lle': '4.81', 'sei': '9.06'}",CHEMBL4746868,,CHEMBL4746868,7.80,0,http://www.openphacts.org/units/Nanomolar,3543134,=,1,1,=,,IC50,nM,,16.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.016
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812706,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccccc2I)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '13.77', 'le': '0.35', 'lle': '4.28', 'sei': '8.26'}",CHEMBL4758377,,CHEMBL4758377,7.11,0,http://www.openphacts.org/units/Nanomolar,3543135,=,1,1,=,,IC50,nM,,78.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.078
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812707,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(Cc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '18.04', 'le': '0.36', 'lle': '5.36', 'sei': '7.96'}",CHEMBL4748328,,CHEMBL4748328,7.58,0,http://www.openphacts.org/units/Nanomolar,3543136,=,1,1,=,,IC50,nM,,26.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.026000000000000002
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812708,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccccc2-c2ccc3ccccc3c2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '16.26', 'le': '0.31', 'lle': '3.36', 'sei': '9.75'}",CHEMBL4750058,,CHEMBL4750058,8.40,0,http://www.openphacts.org/units/Nanomolar,3543137,=,1,1,=,,IC50,nM,,4.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.004
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812709,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(Cl)c(Cl)c2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '18.94', 'le': '0.41', 'lle': '5.17', 'sei': '10.10'}",CHEMBL4786982,,CHEMBL4786982,8.70,0,http://www.openphacts.org/units/Nanomolar,3543138,=,1,1,=,,IC50,nM,,2.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.002
